subject_id,study,Cohort,Race,Gender,First-Generation,bedtime_mssd,total_sleep_time,midpoint_sleep,frac_nights_with_data,daytime_sleep,Cumulative GPA,End-of-term GPA,term_units,Relative Course Load,time_collection,University
66815,4,nh,Non-underrepresented,Male,Non-first gen,0.051815476,408.1724138,371.6551724,0.966666667,20.17241379,3.9445,3.833333333,NA,NA,"Spring, 2016",NDU
67106,4,nh,Underrepresented,Male,Non-first gen,0.072070947,398.1,317,1,49.13333333,3.888833333,4,NA,NA,"Spring, 2016",NDU
67574,4,nh,Non-underrepresented,Male,Non-first gen,0.103555384,358.9473684,369.1315789,0.633333333,32.10526316,3.666666667,3.4445,NA,NA,"Spring, 2016",NDU
67709,4,nh,Underrepresented,Male,Non-first gen,1.160884268,405.2083333,504.5,0.8,33.95833333,3.5334,3.625,NA,NA,"Spring, 2016",NDU
67918,4,nh,Non-underrepresented,Male,Non-first gen,0.050404611,465.7,391.2666667,1,15.7,3.889,3.888833333,NA,NA,"Spring, 2016",NDU
67993,4,nh,NA,Female,Non-first gen,2.019750617,373.5625,426.21875,0.533333333,40.875,3.666666667,3.666666667,NA,NA,"Spring, 2016",NDU
69057,4,nh,Non-underrepresented,Male,Non-first gen,0.250109988,316.7666667,386.3833333,1,91.26666667,3.222166667,3.000166667,NA,NA,"Spring, 2016",NDU
70492,4,nh,Non-underrepresented,Male,Non-first gen,0.104328156,299.0740741,435.5185185,0.9,51.66666667,3.4445,3.555666667,NA,NA,"Spring, 2016",NDU
71985,4,nh,Non-underrepresented,Male,Non-first gen,0.192394806,376.9259259,364.6851852,0.9,33.37037037,3.666666667,3.555666667,NA,NA,"Spring, 2016",NDU
72348,4,nh,Non-underrepresented,Female,Non-first gen,0.010197516,485.4333333,275.05,1,29.7,3.888833333,3.666666667,NA,NA,"Spring, 2016",NDU
72806,4,nh,Non-underrepresented,Female,Non-first gen,0.044613233,467.68,343.42,0.833333333,20.52,3.778,3.9445,NA,NA,"Spring, 2016",NDU
73158,4,nh,Underrepresented,Male,Non-first gen,0.034397873,415.0333333,287.1166667,1,38,3.952428571,3.904857143,NA,NA,"Spring, 2016",NDU
74899,4,nh,Non-underrepresented,Male,Non-first gen,0.096090495,334.5294118,365.8823529,0.566666667,19.52941176,3.571428571,3.500166667,NA,NA,"Spring, 2016",NDU
75149,4,nh,Non-underrepresented,Female,Non-first gen,1.103457639,300.8095238,518.7619048,0.7,133.2380952,3.111166667,3.1665,NA,NA,"Spring, 2016",NDU
77036,4,nh,Non-underrepresented,Female,Non-first gen,0.023043004,474.8,326.0666667,1,13.6,3.3335,3.2,NA,NA,"Spring, 2016",NDU
77711,4,nh,Non-underrepresented,Male,Non-first gen,0.061162967,427.3666667,398.3833333,1,24.2,3.9445,3.888833333,NA,NA,"Spring, 2016",NDU
79167,4,nh,Non-underrepresented,Female,Non-first gen,0.318043155,390.9310345,352.7586207,0.966666667,63.34482759,3.5,3.857285714,NA,NA,"Spring, 2016",NDU
79352,4,nh,Non-underrepresented,Female,Non-first gen,0.174304222,306.3214286,432.6785714,0.933333333,19.57142857,3.722333333,3.555666667,NA,NA,"Spring, 2016",NDU
79607,4,nh,Non-underrepresented,Male,Non-first gen,0.645166009,340.1111111,404.0555556,0.9,35.62962963,3.833375,3.904714286,NA,NA,"Spring, 2016",NDU
80177,4,nh,Non-underrepresented,Male,Non-first gen,0.16225625,357.8571429,355.0952381,0.7,21.42857143,3.777833333,3.889,NA,NA,"Spring, 2016",NDU
81807,4,nh,Non-underrepresented,Male,Non-first gen,0.099074514,366.7,408.25,1,20.1,3.833333333,3.666833333,NA,NA,"Spring, 2016",NDU
82986,4,nh,Underrepresented,Female,Non-first gen,0.15030506,272.5862069,390.1034483,0.966666667,12.62068966,3.5334,3.166666667,NA,NA,"Spring, 2016",NDU
83005,4,nh,Underrepresented,Female,Non-first gen,0.080697252,423.7333333,324.3833333,1,31.9,3.8335,3.9445,NA,NA,"Spring, 2016",NDU
83536,4,nh,Underrepresented,Female,Non-first gen,0.046723147,452.7,368.9833333,1,16.16666667,3.833333333,3.555666667,NA,NA,"Spring, 2016",NDU
83566,4,nh,Non-underrepresented,Female,Non-first gen,0.039238341,454.6666667,408.4833333,1,14.5,3.555666667,3.5555,NA,NA,"Spring, 2016",NDU
83612,4,nh,Non-underrepresented,Female,Non-first gen,0.410751449,382.6818182,359,0.733333333,15.59090909,3.761857143,3.9445,NA,NA,"Spring, 2016",NDU
84011,4,nh,Non-underrepresented,Female,Non-first gen,0.10250496,375.0689655,342.637931,0.966666667,58.55172414,3.857142857,4,NA,NA,"Spring, 2016",NDU
85503,4,nh,Non-underrepresented,Male,Non-first gen,0.197835556,349.3076923,393.0576923,0.866666667,43.38461538,3.611166667,3.222333333,NA,NA,"Spring, 2016",NDU
86440,4,nh,Non-underrepresented,Male,Non-first gen,0.092378472,368.04,384.64,0.833333333,20.36,3.777833333,3.8002,NA,NA,"Spring, 2016",NDU
87328,4,nh,Non-underrepresented,Male,Non-first gen,7.211888021,453.6666667,479.1666667,0.3,32.88888889,3.9445,3.889,NA,NA,"Spring, 2016",NDU
88185,4,nh,Non-underrepresented,Female,Non-first gen,0.069454684,420.9333333,377.4666667,1,15.23333333,3.722333333,3.9445,NA,NA,"Spring, 2016",NDU
88882,4,nh,Non-underrepresented,Male,Non-first gen,0.031592616,332.2758621,377.1034483,0.966666667,40.27586207,3.9445,3.9445,NA,NA,"Spring, 2016",NDU
89607,4,nh,Non-underrepresented,Male,Non-first gen,0.486268491,325.4444444,477.8148148,0.9,34.74074074,3.277666667,2.722166667,NA,NA,"Spring, 2016",NDU
89652,4,nh,Non-underrepresented,Female,Non-first gen,0.887273341,419.4,393.66,0.833333333,35,3.762,3.952428571,NA,NA,"Spring, 2016",NDU
91551,4,nh,Non-underrepresented,Male,Non-first gen,0.160613093,260.5714286,390.6964286,0.933333333,177.5357143,3.857285714,3.9445,NA,NA,"Spring, 2016",NDU
92038,4,nh,Non-underrepresented,Male,Non-first gen,0.233298611,420.2758621,425.7241379,0.966666667,58.03448276,3.777833333,4,NA,NA,"Spring, 2016",NDU
92412,4,nh,Non-underrepresented,Male,Non-first gen,0.044740058,443.7,338.55,1,54.86666667,4,4,NA,NA,"Spring, 2016",NDU
92515,4,nh,Non-underrepresented,Male,Non-first gen,0.122353395,398.7894737,437.4210526,0.633333333,62.68421053,4,4,NA,NA,"Spring, 2016",NDU
92552,4,nh,Underrepresented,Male,Non-first gen,0.488820139,342.3809524,544.7380952,0.7,99.80952381,3.500166667,3.1334,NA,NA,"Spring, 2016",NDU
93002,4,nh,Non-underrepresented,Female,Non-first gen,0.119115111,391.0769231,343.75,0.866666667,29.03846154,3.380857143,3.714428571,NA,NA,"Spring, 2016",NDU
93485,4,nh,Non-underrepresented,Male,Non-first gen,0.061560312,419.2666667,328.4333333,1,19.76666667,3.888833333,3.666666667,NA,NA,"Spring, 2016",NDU
93699,4,nh,Non-underrepresented,Female,Non-first gen,0.032278616,334.6428571,332.2321429,0.933333333,43.71428571,3.4445,3.555666667,NA,NA,"Spring, 2016",NDU
94641,4,nh,Non-underrepresented,Male,Non-first gen,0.264808673,359.7931034,327.3793103,0.966666667,120.3793103,3.8002,3.666666667,NA,NA,"Spring, 2016",NDU
95543,4,nh,Underrepresented,Male,Non-first gen,0.063219382,363.2,438.3666667,1,17.6,3.8335,3.9445,NA,NA,"Spring, 2016",NDU
95559,4,nh,Non-underrepresented,Male,Non-first gen,0.103360417,351.5,394.5333333,1,65.46666667,3.111166667,3.166833333,NA,NA,"Spring, 2016",NDU
96613,4,nh,Non-underrepresented,Male,Non-first gen,0.01571102,468.6428571,410.4642857,0.933333333,48.96428571,3.666666667,3.666833333,NA,NA,"Spring, 2016",NDU
97448,4,nh,Underrepresented,Male,Non-first gen,0.105293367,367.7931034,398.862069,0.966666667,84.13793103,3.889,3.611166667,NA,NA,"Spring, 2016",NDU
97990,4,nh,Non-underrepresented,Female,Non-first gen,2.316655556,318.125,580.78125,0.533333333,49.5,3.611166667,3.4445,NA,NA,"Spring, 2016",NDU
98462,4,nh,Non-underrepresented,Male,Non-first gen,0.238077257,360.76,389.42,0.833333333,65.36,3.389,3.388833333,NA,NA,"Spring, 2016",NDU
98700,4,nh,Non-underrepresented,Female,Non-first gen,0.127926587,427.5517241,314.5,0.966666667,34.51724138,3.8335,3.722166667,NA,NA,"Spring, 2016",NDU
99733,4,nh,Non-underrepresented,Female,Non-first gen,0.285439267,324.3333333,344.8148148,0.9,41.62962963,3.3335,3.222166667,NA,NA,"Spring, 2016",NDU
99978,4,nh,Underrepresented,Male,Non-first gen,0.091325113,383.4482759,407.9310345,0.966666667,44.34482759,3.722166667,3.611333333,NA,NA,"Spring, 2016",NDU
61,2,uw1,Underrepresented,Female,NA,0.045368656,477.8947368,331.3157895,0.678571429,23.63157895,3.868181773,3.65,10,-1.80457982,"Spring, 2018",UW
172,2,uw1,Non-underrepresented,Female,NA,0.075429333,407.1538462,387.2692308,0.928571429,12.38461538,3.727272273,3.6,15,0.373361342,"Spring, 2018",UW
110,2,uw1,Non-underrepresented,Male,NA,0.20028933,397.125,487.5833333,0.857142857,99.54166667,3.33749975,3.538461,13,-0.497815123,"Spring, 2018",UW
84390,4,nh,Non-underrepresented,Female,NA,0.132108271,327.6666667,476.8333333,1,42,3.277833333,3.222166667,NA,NA,"Spring, 2016",NDU
